name,region,country,country_code,population,surface,images,executed,processed,aggregated,density,folder,B_n_nodes,B_m_street,B_bicycle_det,B_car_det,B_bus_det,B_motorcycle_det,B_truck_det,B_parking meter_det,B_bench_det,B_residential_lu,B_grass_lu,B_forest_lu,B_cemetery_lu,ind,folder2,t_n_nodes,t_m_street,t_bicycle_det,t_car_det,t_bus_det,t_motorcycle_det,t_truck_det,t_parking meter_det,t_bench_det,t_residential_lu,t_grass_lu,t_forest_lu,t_cemetery_lu
Westland,Zuid-Holland,the Netherlands,NL,112559,81.27,190111,1,1,1,1385.0006152331734,Westland_NL,0.003885293750066597,0.00029798846100199684,0.5376382031756834,0.0028831800539625323,-0.04172775728832471,0.45895126320566454,0.02148489728732863,-0.3666661678495441,0.10172609401860805,5.389623442030092e-06,1.966463183605404e-06,1.4896974847316682e-06,2.2137663445456286e-05,65.0,/Users/francisco/Developer/Cities/Westland_NL,2.9574517307627595,12.03327766658271,35.87392331305458,4.223773621778731,-1.430882087299059,10.243206598701079,2.396705288362005,-1.2964690724991492,6.325934539789485,5.65028928801548,1.2307469030453104,0.5741610909706565,2.553354811426716
Zaanstad,Noord-Holland,the Netherlands,NL,157215,73.87,261837,1,1,1,2128.265872478679,Zaanstad_NL,0.007521807796366194,0.00018349277570479705,0.5986413732596891,0.0019376213011745164,0.34896546397515776,0.763880741747365,0.014731490887400478,0.3098852131384261,0.3700453973810493,6.5481996100551625e-06,-5.429580035036871e-07,-2.1450334382430876e-06,-1.7350917324639936e-05,66.0,/Users/francisco/Developer/Cities/Zaanstad_NL,4.789441274817901,5.389796798465785,36.75293392346255,2.2390278823108876,6.6919865471629105,16.90069889796504,0.7923921017849457,1.1513628321287601,14.024400260729697,6.01008914967088,-0.8157204969569257,-0.5514724724588107,-1.509835879154935
's-Hertogenbosch,Noord-Brabant,the Netherlands,NL,156599,109.99,277126,1,1,1,1423.756705155014,'s-Hertogenbosch_NL,0.0042652600351746625,0.0001355772852830034,0.9139983338785604,-0.005106849900458609,0.24811490925820884,0.9351612629869029,0.09653494297823625,-0.6587843376619783,0.04503219274036692,1.1586973414235751e-05,-1.0298656281132188e-06,-2.328727688320353e-06,-1.1413645273003823e-05,67.0,/Users/francisco/Developer/Cities/'s-Hertogenbosch_NL,3.621355934645751,5.212865448988495,55.29581739799812,-6.7464264825752,5.409407452878875,18.044106289877984,5.306203835608018,-1.7392494911764458,3.286070065385978,12.478315853742608,-1.5585632232511875,-1.388686978887774,-1.1888018433797405
Aa en Hunze,Drenthe,the Netherlands,NL,25562,276.09,229147,1,1,1,92.58575102321707,Aa en Hunze_NL,0.0017274216844916726,7.569092059188845e-05,0.8663085941407014,0.014582527573508818,-0.037012982792720535,0.8742666530233103,0.036955201431538146,-0.0056633670088827625,0.025651867470547103,2.504865124053613e-06,1.145773175253971e-07,-5.41254122889707e-07,-6.8078253089930176e-06,68.0,/Users/francisco/Developer/Cities/Aa en Hunze_NL,4.165093740520831,14.64534077741209,59.7281370167143,24.31130618390162,-1.9514431613441883,32.33365406176823,4.567249820997157,-0.01659313357744886,8.785524040611266,10.632687296031648,1.1770735388244298,-4.675114618399607,-2.4778073100338966
Aalsmeer,Noord-Holland,the Netherlands,NL,32480,20.12,75906,1,1,1,1614.314115308151,Aalsmeer_NL,0.0043167205053751805,8.170046372699625e-05,0.5071292838534552,0.003139081879504855,0.21768939235139004,0.7688173357780418,0.07085118041246401,0.13322632281698887,0.10500966723979781,1.3691137524495761e-06,6.213547206281647e-07,2.2315401490424524e-06,-3.262307883939323e-05,69.0,/Users/francisco/Developer/Cities/Aalsmeer_NL,6.274213419213059,3.6540020729744236,26.51655132719356,3.7041974559079427,5.268493690180526,12.303403104957049,5.7335922969896895,0.46859610086923753,4.105598334003873,1.471144417901925,0.5941371209139389,1.0332233557297659,-3.6611262039867407
Aalten,Gelderland,the Netherlands,NL,27105,96.54,58026,1,1,1,280.7644499689248,Aalten_NL,0.004267075702459721,8.397715754106822e-05,0.43331451071668703,0.013026141918914777,0.0946180623030039,0.6098373700374682,0.09269762377508439,0.77931565579361,0.06226864659666007,5.710036859525621e-06,-1.6893698172921318e-08,6.169275839385067e-07,-1.9038114054571004e-05,70.0,/Users/francisco/Developer/Cities/Aalten_NL,3.717604477780543,4.553594356237443,33.53091068862583,13.322586885698469,1.9796983454435833,13.517610060485458,5.750403510418582,2.686962667720157,7.377539298561079,8.247293606096314,-0.06748726280559532,0.7879675496274724,-3.624449179917766
Achtkarspelen,Fryslan,the Netherlands,NL,27938,102.23,93788,1,1,1,273.2857282598063,Achtkarspelen_NL,0.002073114315127042,0.00020392665260967393,0.9059367357362155,0.007874244040930057,-0.07402329325500416,0.11197867385594644,0.09192656054463283,6.144275841171054,0.0459288231333477,1.788935512262807e-06,1.9918097719518858e-08,-2.135351593278953e-06,-3.5865578560183545e-06,71.0,/Users/francisco/Developer/Cities/Achtkarspelen_NL,2.941267901501625,13.25558301501379,64.66122696803494,10.065913855408118,-2.58000670189704,3.0482215664226704,6.562315129033623,8.79473479287038,6.479364338211197,3.791194963041524,0.14098439541069763,-1.70516332049038,-0.6857834145739108
Albrandswaard,Zuid-Holland,the Netherlands,NL,25913,21.69,51608,1,1,1,1194.6980175195943,Albrandswaard_NL,0.005604619067017947,0.0001397448350889613,0.5048981167793414,0.002350701074766932,0.10667339378596848,0.32680741897382043,0.029848834318600685,-0.1468162667690922,0.1323858478375136,4.528534830017114e-06,3.095762099668129e-07,-8.032769584595408e-07,-4.737787446602124e-06,72.0,/Users/francisco/Developer/Cities/Albrandswaard_NL,3.408542188214718,4.440925173575181,15.3512332803088,2.715231308687272,1.6511370522976405,5.562634012901397,1.932118194569768,-0.5927717150013617,4.557128922995444,3.84377304684598,0.3145918146188086,-0.681532018733846,-0.38687709571220463
Alkmaar,Noord-Holland,the Netherlands,NL,110785,110.46,227661,1,1,1,1002.9422415353974,Alkmaar_NL,0.007626305955492372,0.00019295650182485615,0.8645253905634853,-0.003157793977319148,0.24621231903764795,0.7744742431741215,0.033596604802624115,0.11033457421427831,0.14679465839752776,1.1905898773662776e-05,-4.3889042106551416e-07,-9.406778844168193e-06,-1.0360788509803796e-05,73.0,/Users/francisco/Developer/Cities/Alkmaar_NL,5.380381674634755,6.711411876524323,73.13266691631051,-4.2547133779023145,5.829697691239154,17.645890581251944,2.0134994621534945,0.3772817337287294,8.97721970103316,12.889756945537124,-1.0888844437738738,-2.7774016508306847,-1.4254224020503758
Almelo,Overijssel,the Netherlands,NL,73175,67.27,190443,1,1,1,1087.7805856994203,Almelo_NL,2.199294430146046e-05,0.00020406735948616257,0.8271924604457709,0.002589568759365801,0.2479579736683714,0.6751485065794323,0.01002249842456215,-0.3381737850576111,0.15060416665223866,6.367627144210492e-06,-2.416200101884746e-07,-8.632307330392249e-07,-1.1758590650777008e-05,74.0,/Users/francisco/Developer/Cities/Almelo_NL,0.01730256414822272,8.24999106121279,45.6106932359891,3.3623180906022156,5.718945624715926,12.855675714801322,0.6599573427605927,-1.337008103260272,7.191966750759624,8.335779491667196,-0.39570203006728355,-0.6970313862358165,-1.916100120296703
Almere,Flevoland,the Netherlands,NL,218096,129.19,418497,1,1,1,1688.1801997058596,Almere_NL,0.006878583471841194,0.000112167443042756,0.44327420083519964,-0.00035608838187870353,0.24929898960578292,1.5509227667700318,0.06922819955257918,0.10789012843786995,0.30018591489858026,6.141047005231114e-06,-1.198443607610583e-06,-1.7675938315781923e-06,1.8808590387661128e-07,75.0,/Users/francisco/Developer/Cities/Almere_NL,8.37317505329207,6.538851101574636,45.645048146544724,-0.6900267882528247,7.449902119974582,50.019790157225394,5.152678136213632,0.6806198057422516,16.73496691720484,10.194100361694652,-1.7789117919794617,-2.7992496930222073,0.018917774783819664
Alphen aan den Rijn,Zuid-Holland,the Netherlands,NL,112913,126.23,226273,1,1,1,894.50209934247,Alphen aan den Rijn_NL,-0.0009892243605858833,0.0002599710096441074,0.618124720239978,0.00338880545248734,0.20158035217015088,0.21632195444778463,-0.008078318294428578,0.7037477528561114,0.12562726177619535,4.07255277762756e-06,-5.332306928865333e-07,-2.5253314322680638e-06,8.588098125895026e-08,76.0,/Users/francisco/Developer/Cities/Alphen aan den Rijn_NL,-1.2511416716162522,15.879033971738032,68.40647099983829,6.705865909546607,6.473006621744948,9.857484482621595,-0.8034470880270518,3.5070467732864343,11.477842857203093,6.654252616594655,-0.9650027788466095,-1.707593243084157,0.013077654669014968
Alphen-Chaam,Noord-Brabant,the Netherlands,NL,10442,93.04,73322,1,1,1,112.23129836629406,Alphen-Chaam_NL,0.0022760624193506464,0.0001074592322535529,0.7347215619900427,0.013361986985934018,-0.09088556598152234,0.08012368082378395,0.021554481387420638,-0.17083032078383908,0.025247683940593735,2.980186885188296e-06,1.6890781428797916e-07,-9.635568813019615e-07,-9.994119202436606e-07,77.0,/Users/francisco/Developer/Cities/Alphen-Chaam_NL,2.437907665765716,10.020540481758404,25.17489859356927,14.556798346288437,-2.311978871586616,3.7931711119744778,1.813758847167656,-0.5827336880354159,3.793623762900954,7.58638657045232,1.088184505855456,-4.322030013014965,-0.4148611696942205
Altena,Noord-Brabant,the Netherlands,NL,57020,200.63,177328,1,1,1,284.2047550216817,Altena_NL,0.0030967439976333708,0.00010905988458757916,0.20948730601783622,0.012975544161139293,-0.0004042631898823236,0.3128382456244031,0.025736861859419223,0.22241921613886395,0.01821082817335841,3.786523546059912e-06,7.42756625482235e-08,-3.168355943333255e-07,7.265434958008782e-07,78.0,/Users/francisco/Developer/Cities/Altena_NL,4.745449623790692,12.002773303691583,30.50312787260421,33.20049334248566,-0.025404623829677675,18.76381421274765,4.54603837429501,2.000406954373259,3.613527257059205,13.014082657900836,0.6091648749582871,-0.839657338088157,0.21900363078604862
Ameland,Fryslan,the Netherlands,NL,3743,59.11,16338,1,1,1,63.322618846218916,Ameland_NL,0.08398664906202945,0.000864953338077914,0.9010615404860783,0.05053961984445114,0.9098560481230332,0.7124175765207866,0.38159669923742034,-0.5022437432553091,0.04958507761947639,8.447227957438066e-06,-5.775226342119251e-07,-1.4262666358543741e-05,-9.033943769852363e-05,79.0,/Users/francisco/Developer/Cities/Ameland_NL,25.378351239874096,24.53809010699944,92.73558426826366,19.545419839110522,8.609204984414415,19.0494676226428,11.634316727855447,-1.5631228756976132,1.8108522448172137,4.673100604461227,-1.1349957869954928,-8.586984548552474,-3.5117893170841357
Apeldoorn,Gelderland,the Netherlands,NL,165648,339.89,576092,1,1,1,487.3576745417635,Apeldoorn_NL,0.0067806619998273445,9.940075263021803e-05,0.39732184317443586,0.005846832946894125,0.1849713932196152,0.39071663231043763,0.022332085899326667,1.0537161484486401,0.1880783172048644,8.054032980916026e-06,-3.500556969965826e-07,-6.689509077457207e-07,-9.004297704158812e-07,80.0,/Users/francisco/Developer/Cities/Apeldoorn_NL,13.272836824996388,11.6372661687671,72.72742984457298,15.465814372159596,8.552812432227682,22.135268589857475,3.6629701053395047,9.47048084142945,25.16849428998413,23.90397716335358,-1.4546463522191697,-4.793094619619003,-0.40801930982923373
Assen,Drenthe,the Netherlands,NL,69042,81.89,194976,1,1,1,843.1066064232507,Assen_NL,0.000366573577337451,0.0001804343734267699,0.9960551027795738,-0.0031552591692673103,0.2725543034045758,0.8350607066915369,0.05313828345046988,0.15020463185882127,0.11525857198918738,7.6165350128646675e-06,-5.418500578563297e-07,-1.431578149164311e-06,-2.2557875892274506e-06,81.0,/Users/francisco/Developer/Cities/Assen_NL,0.4322750070287635,9.052036503382272,87.69644438284769,-3.8209987123734774,5.146415757702692,14.90037918950409,3.1944955368603054,0.33243771158936297,5.910010816089735,9.6508082325839,-1.0582331868819639,-1.516721718789726,-0.44486134914819836
Asten,Noord-Brabant,the Netherlands,NL,17076,70.17,103209,1,1,1,243.3518597691321,Asten_NL,0.006649256442509242,0.00010062080412311885,0.7527141738102897,0.012711062012729219,0.1230146448789431,0.24982521032570093,-0.02878104281683137,0.13863239163471772,0.05292859320770867,3.3105275865803186e-06,3.651833155084768e-07,-9.446566042801636e-07,1.1166212016673557e-05,82.0,/Users/francisco/Developer/Cities/Asten_NL,4.8447220343197035,5.74661604886495,50.10743147431098,14.88607496043626,2.683424520879759,4.46118549379792,-2.983127649982222,0.8235506761762632,4.503587122370931,4.943501006820169,1.3307566157028266,-2.1665779453940464,0.7490997274627327
Baarn,Utrecht,the Netherlands,NL,24870,32.54,65386,1,1,1,764.2901044867855,Baarn_NL,0.003884986884278569,0.00015150288595254586,0.7980074331898601,0.009053829311625673,-0.03623954462300784,0.6880609013960316,0.017051608478006467,-0.47522447107047106,0.04158253688193113,2.344892718493019e-06,3.079922436673778e-07,-1.5787620203539648e-06,8.762556227971833e-06,83.0,/Users/francisco/Developer/Cities/Baarn_NL,1.8965858166328446,5.16135913627994,27.985326850471175,8.292831725527538,-0.5973165513799893,10.60626159356049,0.8030485331908664,-0.9112721260630797,2.0679164868401463,1.9396674556817393,0.4228088129458566,-2.5504061766318946,0.9535023664002533
Barendrecht,Zuid-Holland,the Netherlands,NL,48674,19.75,97447,1,1,1,2464.506329113924,Barendrecht_NL,0.005005102116453834,0.00016183653996717563,0.4454858252336549,0.004595586254937816,0.03924752269515299,-0.4321012158819448,0.005294197561532631,-0.5404618091531018,0.1986153427475366,5.367590839238943e-06,-1.1279519254935577e-06,-2.6404539293105575e-06,-3.682959631844043e-06,84.0,/Users/francisco/Developer/Cities/Barendrecht_NL,3.0316999138569454,4.238459609823734,25.746384089920948,5.270826026041625,0.6014007114181523,-7.915009953125488,0.3344355417113628,-1.8170308527637622,4.24779770204865,4.122094697701911,-0.6869138793034605,-0.7847812889703702,-0.4291518439517744
Barneveld,Gelderland,the Netherlands,NL,60617,175.9,268016,1,1,1,344.6105741898806,Barneveld_NL,0.005305793361668432,0.0001084734749216891,0.5470633451127747,0.00510929104260131,0.06108462235292064,0.6392932128144121,0.006779178367367353,-0.214307795492649,0.09824819041530165,8.963402517040366e-06,1.388985319839191e-07,-6.148471394679756e-07,-3.2980302575028284e-06,85.0,/Users/francisco/Developer/Cities/Barneveld_NL,7.731707039549858,11.120343789694763,49.582456815758306,10.919573967221515,2.65008279024929,23.518837428940657,1.035912626284854,-1.0841884397320567,13.91386355114976,19.703536396824582,0.7389119914164751,-3.0005811933308792,-0.9338740874105074
Beek,Limburg,the Netherlands,NL,15790,21.03,41645,1,1,1,750.832144555397,Beek_NL,0.0129088371193052,0.00011098534579953226,0.4548418973507713,0.010045309907004654,0.04741882674979846,0.5012857861285059,-0.05348778836169015,-0.0338875451865639,0.05234206330476262,1.3219787498007836e-06,2.628127283636979e-07,-1.208925674643168e-07,1.5413217643545082e-05,86.0,/Users/francisco/Developer/Cities/Beek_NL,4.572937808668099,2.908878041049241,8.69719672283406,9.36229608614867,0.7581959105568745,4.470189967357736,-2.55762204771275,-0.08653430447984592,1.910805491550767,1.2232890400163554,0.2807000051211179,-0.05849833317193349,1.1286621157884877
Beekdaelen,Limburg,the Netherlands,NL,35931,78.3,82191,1,1,1,458.8888888888889,Beekdaelen_NL,0.0036396853446762794,0.00010477290945072197,0.4802372401451177,0.012845651629530046,0.08419272252799728,0.12180161578658542,0.07055843930233476,0.4084877273881989,0.07062716196259067,1.6584079455297405e-06,4.6695846162887646e-08,-1.094786016963488e-06,5.179961623677565e-06,87.0,/Users/francisco/Developer/Cities/Beekdaelen_NL,3.491167376251704,7.254544632397551,13.595352001392552,18.905137953223903,2.6780922166718604,2.393683843617522,6.002779591321234,1.6940238945742216,5.686398434012773,3.3813529314758237,0.12284247510621031,-2.3281995309484036,0.931631841668649
Beesel,Limburg,the Netherlands,NL,13403,27.99,29112,1,1,1,478.8495891389782,Beesel_NL,0.008121762310549332,0.00016231765696674463,0.524203622110984,0.007264956645501399,-0.09089934899787204,-0.1851563576990046,0.0039131387854289225,-0.6037297809211867,0.05225545060723001,4.418928732544951e-06,5.322222899941615e-08,-2.2679851708542703e-06,-1.7524629271141864e-05,88.0,/Users/francisco/Developer/Cities/Beesel_NL,4.360888982903023,5.888219483719777,19.32529457065942,5.943910464511024,-2.084618728357897,-1.808275528110437,0.26095775141157107,-0.68256559135617,3.2168106175267037,4.585400936091306,0.09940509221946651,-2.7315834720086536,-1.8547257053250998
Bergeijk,Noord-Brabant,the Netherlands,NL,18877,101.0,64392,1,1,1,186.9009900990099,Bergeijk_NL,0.003040143117830122,7.44815798925633e-05,0.6824633905131119,0.010254200811097436,0.16111379383511162,0.41406939494990375,0.029389179637152592,-0.6353379636590214,0.027548000534490417,5.3397995769537644e-06,8.18326898789224e-08,-6.735711551897391e-07,3.5399799415521794e-05,89.0,/Users/francisco/Developer/Cities/Bergeijk_NL,3.4643390088852253,6.494275428221595,46.18404600888232,14.913574337424956,5.364075606987451,7.96266428011449,2.825041964023741,-3.2868101832723835,4.233849957077083,12.967022937892542,0.36664683795095415,-3.034298112370032,4.621904919027118
Bergen l,Limburg,the Netherlands,NL,13085,103.24,73053,1,1,1,126.74351026733825,Bergen l_NL,0.0036886374193677153,7.775572395979992e-05,1.35399301959874,0.00943666748944688,-0.03676285247966179,0.8589934572433109,0.06493273128844375,-0.04694719029356428,0.013024009525721185,1.3890661179329051e-06,6.673576092820595e-07,-4.995705983532107e-07,8.245234254412927e-06,90.0,/Users/francisco/Developer/Cities/Bergen l_NL,3.6723269550686934,7.491397302214718,73.11470155481791,11.351956796718923,-0.9741641881101887,16.995603100542027,4.729808300735472,-0.22898702331820533,1.713725332011093,3.1308048094788576,3.189358424520101,-2.536551340075688,0.9021941546479327
Bergen nh,Noord-Holland,the Netherlands,NL,29741,98.96,100178,1,1,1,300.53556992724333,Bergen nh_NL,0.01568293175537519,0.0001606482071312338,0.9906291979121439,0.015255566666325228,0.09404169968052373,1.823935988022036,0.13019435338769916,1.5704234290558867,0.13273260121200556,1.146794678919576e-06,2.6833141411001197e-07,-1.6470405871183894e-06,-6.726122003737915e-06,91.0,/Users/francisco/Developer/Cities/Bergen nh_NL,11.937117132763492,9.216584042648229,58.62279160389148,16.791318519495338,1.8573405832209655,52.27925598797144,7.547874499382769,4.653983274837052,10.189608720849607,1.671166681120008,0.8535094329083674,-3.55900523102606,-0.9693467129344914
Bergen op Zoom,Noord-Brabant,the Netherlands,NL,67938,79.96,138362,1,1,1,849.6498249124563,Bergen op Zoom_NL,0.004313546711041861,0.00018177495634099484,0.7780038727753285,-0.00043678237707926054,0.10245660727540734,0.443018379504572,0.015505697132942912,0.7135984399898668,0.09098660549248666,8.93651580296779e-06,-9.144387778890307e-07,-9.013686476244136e-07,-3.2678458985768965e-06,92.0,/Users/francisco/Developer/Cities/Bergen op Zoom_NL,3.1329666440082504,7.1368513542403225,39.55508457732515,-0.5451809422069908,2.0435210827827035,10.63712301674847,0.9788524473115262,3.446433092044876,5.331504001415462,10.97519184344688,-1.4407708584939243,-1.2375897013659534,-0.38362972905875997
Berkelland,Gelderland,the Netherlands,NL,43825,258.06,203331,1,1,1,169.82484693482135,Berkelland_NL,0.0031146533588392597,0.00013255075691840195,0.4250907275682635,0.019016949636341644,0.06316055058611623,0.488848814731046,0.013505646495341403,-0.4322482470576104,0.05705667586197027,3.1324378502491435e-06,2.3223287133670692e-07,-1.2766341752852436e-06,1.9833152986835587e-05,93.0,/Users/francisco/Developer/Cities/Berkelland_NL,3.4903192049631735,12.354920516593742,37.65371113167305,22.75326306762178,1.9451686213854262,20.567505423733365,1.1406006002793454,-1.4139121155154384,10.556785368166425,6.031574667965923,1.7404485059301957,-3.575841181657557,4.282611470466645
Bernheze,Noord-Brabant,the Netherlands,NL,31763,89.73,118177,1,1,1,353.9841747464616,Bernheze_NL,0.002167760614913981,0.00014153111964980037,0.7673023041464847,0.008919698245750493,0.03987197350005434,0.7686776747796026,-0.02091023150129985,1.3572868043315867,0.006241351611645295,1.99156241797866e-06,3.4508986788767605e-07,-6.280206747895177e-07,1.0988177060496189e-05,94.0,/Users/francisco/Developer/Cities/Bernheze_NL,2.16634836791292,10.01283084604793,34.02875486140991,13.164448296478936,1.0691382280152935,17.8988428774861,-2.1637132061043416,3.813111903167602,2.2149196225475043,4.591360927538096,1.4330378662859553,-1.6095187603648466,1.2245341760724104
Best,Noord-Brabant,the Netherlands,NL,30648,34.3,113064,1,1,1,893.527696793003,Best_NL,0.0019608318141111007,0.00011644584644774017,0.8110468319148927,0.005909728195107379,-0.25165420903249003,0.5980305228558882,0.026227446425271396,0.21249744326327163,0.041455205289848585,6.119290273975246e-06,5.01378285502365e-07,-2.3485636445432446e-07,-1.671251665331634e-06,95.0,/Users/francisco/Developer/Cities/Best_NL,1.4372051030948598,4.733187359418602,30.74851876563943,7.186057355381175,-3.8170967320211258,10.04169000223114,1.5603611982430787,0.6985407440321,2.2896969151557847,7.11662736126019,0.7169218570949504,-0.3318514345441411,-0.07652779861133092
Beverwijk,Noord-Holland,the Netherlands,NL,42077,18.4,90772,1,1,1,2286.79347826087,Beverwijk_NL,0.00846640830149941,0.00016604211617079082,0.7672391007899814,0.004503011757938498,0.3822209330192134,0.3106131175446029,0.03978696605330839,-0.36368901498108763,0.19312940407047216,2.1085491791245384e-06,-3.3603162759514023e-06,2.0593079034941157e-06,3.0217584322698787e-06,96.0,/Users/francisco/Developer/Cities/Beverwijk_NL,3.593222945229898,3.267599679936862,43.08782044523942,3.5498819322009805,4.795806827315293,3.177631706626244,1.3352647308469046,-1.14887182955812,4.79133046126212,1.1622738773785688,-1.5311004030414677,0.6109765679700605,0.36525305973512545
Bladel,Noord-Brabant,the Netherlands,NL,20707,75.33,80171,1,1,1,274.8838444178946,Bladel_NL,0.004210732859687222,0.0001266713832205377,0.6384026939546269,0.0035143633320492895,0.036606206885357935,0.16359440774540787,0.024737090902007288,0.13118157257576316,0.029493032659356426,4.240309146008056e-06,3.598369280558899e-07,-7.941350337260529e-07,6.80671065458569e-05,97.0,/Users/francisco/Developer/Cities/Bladel_NL,3.8593149239945523,8.525326668211768,49.97113037172382,5.010592354596903,0.9876685045842464,2.547458915398769,2.3476153994227524,0.42305394703645266,2.5564868437150476,8.070898825619894,1.0779044278160494,-2.4921917494597206,3.0350119384947933
Bloemendaal,Noord-Holland,the Netherlands,NL,23701,39.79,59379,1,1,1,595.6521739130435,Bloemendaal_NL,0.004932762006494618,0.0003499813631084516,0.7147584769656669,0.008938302671236444,0.06642439041530268,1.1416903997469836,0.06183713267605501,0.6657178883127808,0.10935726188260639,1.1823022907286967e-08,-7.183602598055066e-07,-3.1359758624976437e-06,7.306753734447533e-06,98.0,/Users/francisco/Developer/Cities/Bloemendaal_NL,3.2778863172833272,14.749347284469383,31.497346348519514,7.921050912288974,0.9479880509594366,27.530927886299846,1.5696855526484783,1.7559952674648716,4.588743691334819,0.013435564070403678,-0.6418005353044619,-4.439206756183817,1.028437193912475
Bodegraven-Reeuwijk,Zuid-Holland,the Netherlands,NL,35765,75.38,117681,1,1,1,474.4627222074821,Bodegraven-Reeuwijk_NL,0.005985827515036906,0.00022199078537967734,0.45959084517108,0.005844335255347926,-0.01166567027553872,0.24498975881142124,-0.020212776991644612,-0.294121140147767,0.0525563415557326,3.2374017631659476e-06,-2.2130934576169424e-07,-5.1077377114207724e-06,3.5981121603398914e-06,99.0,/Users/francisco/Developer/Cities/Bodegraven-Reeuwijk_NL,6.652686296780929,13.679110019632187,29.99437365828133,10.535152381198332,-0.4722330864193179,10.169942814376633,-2.7355585145334245,-2.3756758373974693,6.354842773487191,5.400273218181361,-0.9050236836695156,-2.8084705974483346,0.48516594430011684
Borger-Odoorn,Drenthe,the Netherlands,NL,25679,274.53,198682,1,1,1,93.5380468436965,Borger-Odoorn_NL,0.00517028541196759,0.0001146099940457494,0.5932909361804324,0.018371126830333945,0.13728931126273178,0.2787276359123658,0.0379320375535425,-0.02607119343271866,0.02036774885443602,9.077974083289104e-07,1.4775059566545846e-07,-7.729962595356854e-07,-4.431536008281324e-06,100.0,/Users/francisco/Developer/Cities/Borger-Odoorn_NL,9.601639820967131,18.081160596489283,40.37341307076249,35.00097167216732,6.08755137810505,9.16927193644017,4.863220963761635,-0.2025751006394143,5.348408509096903,5.142150339785066,0.9613169844766983,-5.170030646994321,-1.5302231439206104
Borne,Overijssel,the Netherlands,NL,24061,26.0,73150,1,1,1,925.4230769230769,Borne_NL,0.0034358580751242076,0.00018632137881512739,0.9288253207389754,0.00543301315682929,0.008574439413886947,0.3566209923955112,-0.02668730007979563,0.27031733015778076,0.15469713378444558,3.046280656377936e-06,6.38714682724246e-07,1.1773613611853779e-06,1.2891930821989302e-05,101.0,/Users/francisco/Developer/Cities/Borne_NL,1.865070942915182,5.457415047101757,30.437449246220673,3.750308989856623,0.13015362346705678,4.91184839499231,-1.302017931362544,1.438323966803297,6.333125738521147,2.7159255811704313,1.0976104095603558,0.7574246311983075,1.387206933244256
Borsele,Zeeland,the Netherlands,NL,22840,141.57,106087,1,1,1,161.33361587907044,Borsele_NL,0.004338434276353,0.00013308933338640727,0.9935910859043429,0.004918006432650669,0.00818697640179844,0.10571245916155622,0.02134382466715978,0.6725626799679367,0.01762875735139177,2.4353302683828465e-06,7.583999874770147e-07,-1.49853771944509e-06,-3.1497661630292896e-06,102.0,/Users/francisco/Developer/Cities/Borsele_NL,5.720411675072339,14.802226251886715,45.6267837083446,7.831128513866956,0.8497681495978675,3.2417218575761315,3.516010936420726,2.822294039864839,3.1513440558732344,5.854615790583643,3.1977233822186517,-1.3663179431845967,-0.8632824461217181
Breda,Noord-Brabant,the Netherlands,NL,184716,125.74,358308,1,1,1,1469.0313344997614,Breda_NL,0.01246176076824878,0.0001500243887797115,0.6311196546204147,-0.0011449560235834249,0.2833999339649893,0.5349524923379337,-0.00877734251829397,-1.3705053342958564,0.3922418413466478,7.99242821759724e-06,-8.284127185055835e-07,-2.715801205017561e-06,-2.661804734418306e-05,103.0,/Users/francisco/Developer/Cities/Breda_NL,9.53585613634766,6.094525220889395,59.80763110752348,-1.8363981445162187,8.257206920769908,11.61603460804204,-0.7115934937681578,-3.6385970460931008,16.585786800716942,11.401265203284074,-1.3097806341040164,-2.853272644768676,-3.0393698159272655
Brielle,Zuid-Holland,the Netherlands,NL,17750,27.55,59957,1,1,1,644.2831215970962,Brielle_NL,0.0031460984146270605,0.00019969707372640224,0.9117432829650545,0.0034182175066779664,-0.12935523983432295,0.8814465208652459,0.0034772331123873643,-0.2509935609094789,0.11460937958772309,9.048875757541283e-06,1.5111852083930885e-06,-3.819702452869087e-06,8.734350015096886e-06,104.0,/Users/francisco/Developer/Cities/Brielle_NL,1.0907425004397786,4.295689369297333,21.268835463745607,2.033425247702828,-1.9733222986066825,7.66093454458772,0.09972242213296333,-0.43557506968423865,3.4462755229949757,4.606764056490029,1.4132914758732524,-1.0806683935703973,0.4194776285596457
Brummen,Gelderland,the Netherlands,NL,20873,83.65,78891,1,1,1,249.52779438135084,Brummen_NL,0.0029482671371487924,0.00016387793295998546,0.44766626469469056,0.02061969548087995,-0.13177370557090903,0.5374328073953056,-0.052599215225238756,4.25087324495775,0.03167547339649696,-4.945313796909457e-07,2.6808950444284303e-07,-1.1379263530894777e-06,-2.4626967080204292e-06,105.0,/Users/francisco/Developer/Cities/Brummen_NL,2.334632773503096,10.712636096291183,29.014689167226148,25.171530851616435,-3.1289493927980443,15.21375964636589,-3.2977585903618443,9.859584728037216,4.330212261514709,-0.9942392909923865,1.415139567334638,-3.4269563670053533,-0.4010874165090307
